latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
2015-06-19,51,63.8,52.1,57.8,59.6,46.2,52.1,2015-06-19T02:42,2015-06-19T19:32,60597.34,52821.24,0.004,0.004,0.000,1.0,13.5,30.4,275,21.72,0.159
2015-06-20,53,63.3,51.1,56.7,60.1,46.4,53.3,2015-06-20T02:42,2015-06-20T19:32,60608.54,46659.14,0.122,0.122,0.000,10.0,9.4,25.1,285,16.61,0.111
2015-06-21,3,64.4,49.5,57.6,60.1,45.9,53.4,2015-06-21T02:42,2015-06-21T19:33,60613.52,26066.26,0.000,0.000,0.000,0.0,10.7,22.4,269,14.95,0.114
2015-06-22,61,65.8,53.4,57.8,63.2,50.9,55.6,2015-06-22T02:43,2015-06-22T19:33,60612.27,21880.83,0.350,0.350,0.000,13.0,10.6,23.3,221,14.38,0.099
2015-06-23,61,62.2,51.8,55.6,59.4,48.1,52.5,2015-06-23T02:43,2015-06-23T19:33,60604.77,24110.25,0.531,0.531,0.000,19.0,10.7,25.7,263,14.93,0.090
2015-06-24,51,61.0,52.1,56.5,56.3,47.9,51.8,2015-06-24T02:43,2015-06-24T19:33,60591.04,2271.90,0.020,0.020,0.000,4.0,12.2,25.5,264,9.74,0.089
2015-06-25,2,70.6,54.1,62.7,68.6,50.6,60.5,2015-06-25T02:44,2015-06-25T19:33,60571.04,51155.33,0.000,0.000,0.000,0.0,8.0,18.6,246,19.65,0.148
2015-06-26,53,71.3,54.8,63.8,72.0,53.6,64.2,2015-06-26T02:44,2015-06-26T19:33,60544.80,31287.19,0.059,0.059,0.000,7.0,4.6,16.3,289,15.39,0.114
2015-06-27,63,73.3,59.1,65.6,75.2,60.1,66.5,2015-06-27T02:45,2015-06-27T19:33,60512.32,31179.31,0.193,0.193,0.000,4.0,8.5,22.4,244,16.52,0.123
2015-06-28,3,70.9,57.3,63.3,69.0,53.8,61.0,2015-06-28T02:45,2015-06-28T19:33,60473.61,35172.22,0.000,0.000,0.000,0.0,10.7,20.8,303,18.63,0.142
2015-06-29,51,74.5,58.5,67.5,75.6,57.7,67.7,2015-06-29T02:46,2015-06-29T19:33,60428.59,46845.54,0.020,0.020,0.000,2.0,6.3,17.2,211,20.12,0.153
2015-06-30,3,75.0,60.5,67.8,74.7,59.4,66.7,2015-06-30T02:46,2015-06-30T19:33,60376.85,53486.46,0.000,0.000,0.000,0.0,7.5,16.6,353,25.13,0.196
2015-07-01,0,77.3,55.1,68.2,77.6,53.9,67.1,2015-07-01T02:47,2015-07-01T19:32,60318.42,54707.33,0.000,0.000,0.000,0.0,7.4,16.1,73,28.20,0.219
2015-07-02,0,83.3,61.4,73.4,81.6,58.0,71.0,2015-07-02T02:48,2015-07-02T19:32,60253.49,54677.95,0.000,0.000,0.000,0.0,10.8,23.5,100,28.19,0.264
2015-07-03,1,90.6,65.0,78.8,91.7,62.1,78.3,2015-07-03T02:48,2015-07-03T19:32,60182.23,53392.03,0.000,0.000,0.000,0.0,9.2,21.5,119,27.48,0.268
2015-07-04,2,96.0,67.7,83.9,99.1,68.2,85.3,2015-07-04T02:49,2015-07-04T19:31,60104.80,52077.23,0.000,0.000,0.000,0.0,7.4,14.8,137,25.47,0.261
2015-07-05,51,95.6,74.6,85.4,101.4,76.8,89.0,2015-07-05T02:50,2015-07-05T19:31,60021.41,53751.68,0.024,0.024,0.000,2.0,7.5,13.4,67,26.33,0.244
2015-07-06,53,78.5,64.0,72.9,81.9,62.9,71.4,2015-07-06T02:51,2015-07-06T19:30,59932.22,48691.36,0.059,0.059,0.000,3.0,13.2,28.4,280,23.37,0.211
2015-07-07,63,88.7,60.3,75.5,86.7,59.2,75.5,2015-07-07T02:52,2015-07-07T19:29,59837.42,49147.95,0.366,0.366,0.000,5.0,9.4,19.9,203,27.31,0.242
2015-07-08,51,71.8,62.1,67.9,69.7,57.2,64.4,2015-07-08T02:53,2015-07-08T19:29,59737.19,50202.26,0.059,0.059,0.000,8.0,15.1,36.2,257,19.99,0.182
2015-07-09,61,65.0,55.3,60.4,56.7,48.5,53.2,2015-07-09T02:54,2015-07-09T19:28,59631.71,40042.86,0.118,0.118,0.000,4.0,18.9,41.6,276,19.77,0.178
2015-07-10,3,64.7,52.6,58.7,56.7,45.6,51.1,2015-07-10T02:55,2015-07-10T19:27,59521.19,30058.95,0.000,0.000,0.000,0.0,18.1,35.6,286,14.10,0.153
2015-07-11,3,71.3,49.5,62.3,69.5,46.2,60.1,2015-07-11T02:56,2015-07-11T19:26,59405.78,44835.59,0.000,0.000,0.000,0.0,5.2,15.0,299,22.45,0.163
2015-07-12,53,76.9,54.8,64.9,79.6,52.7,63.9,2015-07-12T02:57,2015-07-12T19:26,59285.68,20602.98,0.169,0.169,0.000,10.0,10.8,19.9,261,13.83,0.121
2015-07-13,61,67.7,59.1,62.3,66.1,58.3,61.5,2015-07-13T02:59,2015-07-13T19:25,59161.08,4097.21,0.350,0.350,0.000,14.0,11.9,27.7,265,8.86,0.068
2015-07-14,61,66.6,58.8,62.8,70.8,59.2,64.1,2015-07-14T03:00,2015-07-14T19:24,59032.14,19167.02,0.331,0.331,0.000,10.0,5.9,20.6,275,9.94,0.071
2015-07-15,3,70.5,58.8,64.9,69.1,57.9,63.5,2015-07-15T03:01,2015-07-15T19:23,58899.06,41495.63,0.000,0.000,0.000,0.0,10.1,23.0,292,17.60,0.133
2015-07-16,51,76.8,59.5,68.8,76.8,59.3,69.3,2015-07-16T03:02,2015-07-16T19:22,58762.00,46595.22,0.004,0.004,0.000,1.0,7.4,18.3,323,20.08,0.161
2015-07-17,2,86.2,61.3,74.1,88.4,62.1,75.9,2015-07-17T03:03,2015-07-17T19:21,58621.14,50924.75,0.000,0.000,0.000,0.0,7.8,22.8,144,20.91,0.180
2015-07-18,51,79.4,63.9,72.4,80.6,64.1,73.3,2015-07-18T03:05,2015-07-18T19:19,58476.68,52679.86,0.012,0.012,0.000,2.0,11.2,28.4,311,21.05,0.175
2015-07-19,63,71.6,60.9,65.4,76.4,59.5,65.7,2015-07-19T03:06,2015-07-19T19:18,58328.49,26400.53,0.445,0.445,0.000,7.0,9.5,36.7,7,11.92,0.090
2015-07-20,51,74.7,59.9,66.9,71.7,56.3,63.9,2015-07-20T03:07,2015-07-20T19:17,58175.31,52386.12,0.008,0.008,0.000,1.0,12.8,27.3,273,24.95,0.195
2015-07-21,53,80.2,63.2,71.9,80.6,63.0,72.2,2015-07-21T03:09,2015-07-21T19:16,58017.18,50890.18,0.083,0.083,0.000,5.0,12.6,30.4,254,19.31,0.168
2015-07-22,63,83.0,63.0,74.1,85.7,64.4,76.3,2015-07-22T03:10,2015-07-22T19:14,57854.37,40300.46,0.291,0.291,0.000,5.0,7.2,19.0,252,17.69,0.158
2015-07-23,63,73.4,61.2,68.0,71.8,60.9,67.0,2015-07-23T03:12,2015-07-23T19:13,57687.11,41190.47,0.378,0.378,0.000,5.0,10.4,19.7,299,18.01,0.153
2015-07-24,3,76.0,56.6,67.5,75.5,56.1,66.4,2015-07-24T03:13,2015-07-24T19:12,57515.69,46111.45,0.000,0.000,0.000,0.0,10.4,19.7,74,18.00,0.156
2015-07-25,61,81.1,60.1,70.7,80.7,50.4,67.2,2015-07-25T03:14,2015-07-25T19:10,57340.36,45899.64,0.138,0.138,0.000,3.0,22.8,47.0,214,20.88,0.221
2015-07-26,3,67.4,56.5,61.5,62.3,49.3,55.2,2015-07-26T03:16,2015-07-26T19:09,57161.38,44423.42,0.000,0.000,0.000,0.0,19.7,43.8,253,18.02,0.158
2015-07-27,61,69.3,58.0,62.2,66.7,53.8,59.9,2015-07-27T03:17,2015-07-27T19:07,56978.97,23162.52,0.161,0.161,0.000,9.0,10.5,19.5,207,10.99,0.098
2015-07-28,3,69.0,59.1,63.7,62.3,56.1,58.9,2015-07-28T03:19,2015-07-28T19:06,56793.39,50483.52,0.000,0.000,0.000,0.0,16.1,35.1,244,17.33,0.155
2015-07-29,51,68.1,57.5,62.1,61.5,50.0,56.2,2015-07-29T03:21,2015-07-29T19:04,56604.87,49068.84,0.016,0.016,0.000,2.0,15.3,31.3,240,19.82,0.176
2015-07-30,51,66.6,56.3,60.8,58.6,48.3,53.3,2015-07-30T03:22,2015-07-30T19:02,56413.62,37178.50,0.004,0.004,0.000,1.0,20.5,40.7,259,14.80,0.161
2015-07-31,3,64.8,53.2,59.3,59.4,48.0,54.6,2015-07-31T03:24,2015-07-31T19:01,56219.88,39243.63,0.000,0.000,0.000,0.0,12.0,25.9,280,15.83,0.129
2015-08-01,1,75.6,48.8,64.3,73.6,46.2,61.9,2015-08-01T03:25,2015-08-01T18:59,56023.87,44439.25,0.000,0.000,0.000,0.0,7.4,17.2,80,24.26,0.184
2015-08-02,1,82.3,55.6,70.6,82.9,53.8,69.6,2015-08-02T03:27,2015-08-02T18:57,55825.77,50479.37,0.000,0.000,0.000,0.0,9.3,16.1,6,25.46,0.209
2015-08-03,0,87.2,59.2,74.4,87.7,58.0,74.2,2015-08-03T03:28,2015-08-03T18:56,55625.80,50384.13,0.000,0.000,0.000,0.0,6.6,13.4,73,24.18,0.213
2015-08-04,3,91.7,65.0,79.5,89.8,64.2,78.7,2015-08-04T03:30,2015-08-04T18:54,55424.16,49157.72,0.000,0.000,0.000,0.0,14.3,27.7,163,21.79,0.249
2015-08-05,3,78.6,65.6,71.4,77.6,65.3,71.3,2015-08-05T03:32,2015-08-05T18:52,55221.04,43326.50,0.000,0.000,0.000,0.0,9.4,22.6,284,20.93,0.168
2015-08-06,1,91.4,63.4,77.8,92.7,64.4,79.6,2015-08-06T03:33,2015-08-06T18:50,55016.63,49803.70,0.000,0.000,0.000,0.0,7.7,15.0,117,23.19,0.205
2015-08-07,2,97.1,67.2,83.8,97.6,68.7,84.8,2015-08-07T03:35,2015-08-07T18:48,54811.10,49716.30,0.000,0.000,0.000,0.0,7.6,14.1,106,19.71,0.213
2015-08-08,51,90.7,69.2,78.9,94.4,69.7,80.2,2015-08-08T03:36,2015-08-08T18:47,54604.32,49628.86,0.016,0.016,0.000,2.0,13.7,26.6,4,20.74,0.220
2015-08-09,1,81.8,64.4,72.3,81.3,63.2,71.1,2015-08-09T03:38,2015-08-09T18:45,54394.71,49540.98,0.000,0.000,0.000,0.0,10.4,20.6,24,21.75,0.204
2015-08-10,1,88.4,63.2,77.2,90.0,61.7,77.6,2015-08-10T03:40,2015-08-10T18:43,54182.19,49440.47,0.000,0.000,0.000,0.0,10.3,19.9,65,19.85,0.211
2015-08-11,53,91.2,70.9,80.1,97.3,71.5,81.7,2015-08-11T03:41,2015-08-11T18:41,53966.99,49362.26,0.028,0.028,0.000,1.0,11.9,23.5,12,21.42,0.221
2015-08-12,3,83.9,66.8,74.2,84.5,67.0,74.7,2015-08-12T03:43,2015-08-12T18:39,53749.34,45637.67,0.000,0.000,0.000,0.0,11.2,24.2,5,19.41,0.187
2015-08-13,2,85.4,64.5,74.8,83.0,63.9,73.1,2015-08-13T03:45,2015-08-13T18:37,53529.45,48355.58,0.000,0.000,0.000,0.0,11.0,23.7,59,19.77,0.216
2015-08-14,1,92.4,69.8,81.8,90.1,65.9,79.3,2015-08-14T03:46,2015-08-14T18:35,53307.53,49052.30,0.000,0.000,0.000,0.0,14.3,30.2,97,22.02,0.295
2015-08-15,55,84.9,70.4,77.7,88.6,74.9,81.0,2015-08-15T03:48,2015-08-15T18:33,53083.79,43199.20,0.079,0.079,0.000,3.0,10.3,19.5,248,18.68,0.170
2015-08-16,61,84.4,66.4,74.2,86.8,71.1,78.5,2015-08-16T03:50,2015-08-16T18:31,52858.42,37417.86,0.169,0.169,0.000,7.0,6.7,17.4,26,15.66,0.133
2015-08-17,53,80.0,68.1,73.6,77.0,68.7,73.6,2015-08-17T03:51,2015-08-17T18:29,52631.62,35443.75,0.083,0.083,0.000,8.0,14.1,29.3,88,12.96,0.149
2015-08-18,53,69.2,62.7,66.2,71.7,62.9,67.7,2015-08-18T03:53,2015-08-18T18:27,52403.57,11376.44,0.228,0.228,0.000,15.0,9.2,22.1,231,7.77,0.064
2015-08-19,3,77.1,61.1,67.7,76.7,62.2,68.7,2015-08-19T03:55,2015-08-19T18:24,52174.46,46618.03,0.000,0.000,0.000,0.0,6.7,16.3,280,16.89,0.130
2015-08-20,1,76.3,55.9,66.7,72.9,53.5,64.1,2015-08-20T03:56,2015-08-20T18:22,51944.45,46915.79,0.000,0.000,0.000,0.0,7.8,21.7,97,21.69,0.178
2015-08-21,1,77.4,55.7,67.0,74.7,52.7,64.0,2015-08-21T03:58,2015-08-21T18:20,51713.73,45922.28,0.000,0.000,0.000,0.0,6.9,18.1,93,19.82,0.172
2015-08-22,2,78.9,55.7,68.3,75.0,52.8,64.7,2015-08-22T04:00,2015-08-22T18:18,51482.46,40178.54,0.000,0.000,0.000,0.0,9.2,20.8,77,17.13,0.177
2015-08-23,1,76.0,56.6,68.0,71.3,53.6,63.8,2015-08-23T04:01,2015-08-23T18:16,51250.80,45995.08,0.000,0.000,0.000,0.0,12.3,28.0,101,18.78,0.194
2015-08-24,55,80.1,62.0,71.1,78.5,60.8,69.8,2015-08-24T04:03,2015-08-24T18:14,51018.90,28572.82,0.130,0.130,0.000,5.0,11.5,27.5,141,14.64,0.155
2015-08-25,63,70.7,62.0,66.0,67.5,58.8,62.7,2015-08-25T04:05,2015-08-25T18:11,50786.93,35702.77,0.429,0.429,0.000,9.0,18.5,35.8,231,12.45,0.129
2015-08-26,2,79.1,59.2,69.1,76.2,56.7,66.7,2015-08-26T04:06,2015-08-26T18:09,50555.02,44186.04,0.000,0.000,0.000,0.0,10.4,22.8,189,18.11,0.172
2015-08-27,53,82.1,63.6,72.3,82.1,59.1,71.1,2015-08-27T04:08,2015-08-27T18:07,50323.33,39600.00,0.031,0.031,0.000,2.0,10.2,21.0,207,16.55,0.169
2015-08-28,61,69.0,56.8,64.1,67.2,56.4,63.5,2015-08-28T04:10,2015-08-28T18:05,50091.71,16027.24,0.252,0.252,0.000,7.0,8.4,19.0,275,9.73,0.085
2015-08-29,2,74.5,54.8,64.9,73.6,53.9,64.7,2015-08-29T04:11,2015-08-29T18:02,49858.53,44279.77,0.000,0.000,0.000,0.0,4.1,11.6,195,17.97,0.127
2015-08-30,2,84.8,59.3,73.1,87.1,58.6,74.2,2015-08-30T04:13,2015-08-30T18:00,49623.66,43885.12,0.000,0.000,0.000,0.0,6.8,14.3,87,17.82,0.157
2015-08-31,1,92.4,64.7,79.0,96.9,67.1,82.4,2015-08-31T04:15,2015-08-31T17:58,49387.29,42670.00,0.000,0.000,0.000,0.0,5.4,17.7,139,18.06,0.162
2015-09-01,55,81.8,60.5,72.2,84.4,58.0,73.0,2015-09-01T04:16,2015-09-01T17:56,49149.57,40533.25,0.118,0.118,0.000,5.0,12.2,23.7,276,17.23,0.155
2015-09-02,3,69.7,56.0,62.5,64.4,54.0,59.1,2015-09-02T04:18,2015-09-02T17:53,48910.66,42090.31,0.000,0.000,0.000,0.0,10.4,23.3,259,17.21,0.135
2015-09-03,61,68.8,54.7,60.9,67.5,52.7,60.1,2015-09-03T04:20,2015-09-03T17:51,48670.74,33719.06,0.276,0.276,0.000,6.0,7.6,25.7,178,12.40,0.088
2015-09-04,53,66.5,53.0,59.1,63.5,51.4,57.2,2015-09-04T04:21,2015-09-04T17:49,48429.94,39600.00,0.079,0.079,0.000,5.0,7.8,23.3,230,14.58,0.104
2015-09-05,61,65.4,53.2,57.6,58.2,45.7,51.4,2015-09-05T04:23,2015-09-05T17:46,48188.42,35104.42,0.110,0.110,0.000,7.0,16.8,43.8,244,13.18,0.111
2015-09-06,61,60.6,52.7,55.3,54.4,45.0,48.8,2015-09-06T04:25,2015-09-06T17:44,47946.33,16617.00,0.248,0.248,0.000,12.0,18.4,39.6,271,5.62,0.062
