latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
2024-09-06,0,84.4,68.0,75.6,79.1,61.6,70.6,2024-09-06T04:26,2024-09-06T17:42,47741.85,43249.11,0.000,0.000,0.000,0.0,15.2,28.9,93,18.36,0.251
2024-09-07,1,87.6,62.3,75.8,85.6,60.5,74.1,2024-09-07T04:28,2024-09-07T17:40,47502.81,43133.57,0.000,0.000,0.000,0.0,10.4,20.6,117,17.80,0.206
2024-09-08,3,88.7,69.0,78.7,87.7,68.2,77.8,2024-09-08T04:29,2024-09-08T17:37,47264.39,43036.78,0.000,0.000,0.000,0.0,10.8,21.0,128,16.94,0.205
2024-09-09,61,74.7,59.9,65.2,74.6,59.3,64.4,2024-09-09T04:31,2024-09-09T17:35,47026.43,9282.19,0.295,0.295,0.000,12.0,17.9,30.9,279,4.76,0.049
2024-09-10,51,66.2,57.6,61.9,60.2,55.9,57.9,2024-09-10T04:33,2024-09-10T17:33,46787.33,24899.66,0.004,0.004,0.000,1.0,14.1,25.5,248,10.14,0.107
2024-09-11,51,62.6,51.9,58.4,56.6,49.3,53.8,2024-09-11T04:34,2024-09-11T17:30,46546.93,5746.95,0.020,0.020,0.000,3.0,16.8,30.9,221,6.20,0.076
2024-09-12,51,59.9,47.8,53.5,55.4,43.4,49.6,2024-09-12T04:36,2024-09-12T17:28,46305.39,34422.26,0.008,0.008,0.000,2.0,7.9,17.0,270,13.50,0.087
2024-09-13,61,59.1,48.4,52.9,52.5,44.6,47.8,2024-09-13T04:38,2024-09-13T17:26,46062.86,0.00,0.291,0.291,0.000,12.0,14.5,25.1,343,4.50,0.052
2024-09-14,51,63.5,51.6,56.7,54.0,44.4,48.5,2024-09-14T04:39,2024-09-14T17:23,45819.46,37699.24,0.024,0.024,0.000,2.0,19.2,34.9,340,12.71,0.128
2024-09-15,51,64.6,48.7,56.9,57.2,42.1,50.2,2024-09-15T04:41,2024-09-15T17:21,45575.37,28497.02,0.004,0.004,0.000,1.0,16.1,30.0,345,12.93,0.115
2024-09-16,61,66.1,54.7,59.7,63.2,49.3,56.0,2024-09-16T04:43,2024-09-16T17:18,45330.69,3605.41,0.252,0.252,0.000,9.0,15.7,30.2,359,4.94,0.047
2024-09-17,1,76.5,57.3,65.4,74.7,54.7,63.8,2024-09-17T04:44,2024-09-17T17:16,45085.58,41130.96,0.000,0.000,0.000,0.0,12.1,22.1,29,15.88,0.120
2024-09-18,1,77.6,56.9,66.3,76.5,55.4,65.3,2024-09-18T04:46,2024-09-18T17:14,44840.18,39007.46,0.000,0.000,0.000,0.0,10.8,18.3,46,15.60,0.125
2024-09-19,51,74.7,58.3,65.2,71.0,56.7,62.5,2024-09-19T04:48,2024-09-19T17:11,44594.61,37040.67,0.004,0.004,0.000,1.0,13.7,25.1,72,13.36,0.126
2024-09-20,0,73.1,56.2,63.1,66.0,51.4,57.9,2024-09-20T04:49,2024-09-20T17:09,44349.02,40394.69,0.000,0.000,0.000,0.0,13.6,25.5,89,16.03,0.156
2024-09-21,0,73.2,51.7,61.6,68.3,46.9,57.4,2024-09-21T04:51,2024-09-21T17:06,44103.53,40148.35,0.000,0.000,0.000,0.0,9.7,19.7,102,15.76,0.135
2024-09-22,1,75.1,51.5,62.0,71.3,48.8,59.5,2024-09-22T04:53,2024-09-22T17:04,43858.28,39901.77,0.000,0.000,0.000,0.0,8.9,18.1,111,15.09,0.115
2024-09-23,1,75.7,49.0,62.8,74.8,46.5,61.9,2024-09-23T04:54,2024-09-23T17:02,43613.40,36296.04,0.000,0.000,0.000,0.0,6.6,11.0,132,14.20,0.103
2024-09-24,63,63.8,53.4,58.3,62.6,51.4,56.7,2024-09-24T04:56,2024-09-24T16:59,43369.03,10994.10,0.457,0.457,0.000,7.0,13.3,23.7,212,4.67,0.033
2024-09-25,61,66.5,55.3,59.2,63.3,51.1,56.3,2024-09-25T04:58,2024-09-25T16:57,43125.29,17344.07,0.106,0.106,0.000,6.0,12.5,28.9,211,7.57,0.060
2024-09-26,61,67.0,56.9,61.9,64.2,53.5,58.0,2024-09-26T05:00,2024-09-26T16:54,42882.34,2443.23,0.209,0.209,0.000,9.0,17.2,29.8,193,4.14,0.062
2024-09-27,51,66.9,56.0,60.8,58.5,45.9,53.4,2024-09-27T05:01,2024-09-27T16:52,42640.29,34780.99,0.028,0.028,0.000,3.0,20.1,34.7,223,12.04,0.132
2024-09-28,51,59.5,46.4,53.8,51.7,39.7,46.6,2024-09-28T05:03,2024-09-28T16:50,42399.28,36485.89,0.012,0.012,0.000,3.0,22.4,38.3,270,11.85,0.096
2024-09-29,3,57.7,42.6,49.3,52.8,37.2,44.2,2024-09-29T05:05,2024-09-29T16:47,42159.15,36501.15,0.000,0.000,0.000,0.0,9.6,18.8,294,11.52,0.069
2024-09-30,3,59.2,43.1,50.8,49.7,37.1,42.9,2024-09-30T05:06,2024-09-30T16:45,41918.20,36250.35,0.000,0.000,0.000,0.0,17.7,32.0,116,11.07,0.097
2024-10-01,63,55.9,47.1,50.6,52.4,38.9,44.7,2024-10-01T05:08,2024-10-01T16:43,41676.26,0.00,0.508,0.508,0.000,14.0,15.1,26.4,110,4.30,0.041
2024-10-02,55,51.8,47.0,49.5,47.3,42.0,45.1,2024-10-02T05:10,2024-10-02T16:40,41433.48,5374.22,0.197,0.197,0.000,14.0,12.2,21.7,41,4.68,0.029
2024-10-03,61,57.4,49.2,52.0,51.7,44.6,47.2,2024-10-03T05:11,2024-10-03T16:38,41190.03,20905.13,0.173,0.173,0.000,9.0,14.1,26.4,354,7.30,0.045
2024-10-04,51,58.1,47.0,52.4,53.1,42.3,47.3,2024-10-04T05:13,2024-10-04T16:36,40946.04,34696.49,0.031,0.031,0.000,4.0,13.8,25.1,18,9.42,0.059
2024-10-05,51,58.0,46.4,51.7,52.6,41.8,48.0,2024-10-05T05:15,2024-10-05T16:33,40701.68,27522.97,0.004,0.004,0.000,1.0,9.2,17.9,42,8.69,0.055
2024-10-06,3,54.7,41.8,48.7,49.9,37.8,44.7,2024-10-06T05:17,2024-10-06T16:31,40457.08,16810.61,0.000,0.000,0.000,0.0,7.8,15.4,120,6.70,0.044
2024-10-07,51,60.8,43.8,52.2,60.0,37.9,49.1,2024-10-07T05:18,2024-10-07T16:29,40212.41,21661.74,0.004,0.004,0.000,1.0,9.4,17.7,151,6.25,0.039
2024-10-08,63,69.7,51.8,59.8,72.5,49.3,59.3,2024-10-08T05:20,2024-10-08T16:26,39967.82,25259.72,0.339,0.339,0.000,8.0,9.6,16.8,144,9.42,0.058
2024-10-09,61,66.8,56.0,61.2,63.7,54.4,58.6,2024-10-09T05:22,2024-10-09T16:24,39723.47,25200.00,0.213,0.213,0.000,10.0,13.3,26.6,189,9.02,0.076
2024-10-10,53,65.5,47.9,58.9,59.1,42.3,53.1,2024-10-10T05:24,2024-10-10T16:22,39479.53,18835.83,0.106,0.106,0.000,12.0,23.3,43.4,232,6.56,0.077
2024-10-11,51,54.7,40.9,47.8,48.7,36.0,42.4,2024-10-11T05:25,2024-10-11T16:19,39236.14,31532.66,0.008,0.008,0.000,2.0,10.6,20.6,270,9.85,0.057
2024-10-12,3,55.9,36.6,47.8,48.4,32.0,41.6,2024-10-12T05:27,2024-10-12T16:17,38993.48,25242.12,0.000,0.000,0.000,0.0,13.6,25.3,150,9.68,0.074
2024-10-13,55,53.3,47.7,50.5,45.4,38.0,41.5,2024-10-13T05:29,2024-10-13T16:15,38751.71,31248.37,0.146,0.146,0.000,11.0,22.5,40.7,258,8.17,0.068
2024-10-14,51,53.3,43.8,48.5,47.9,36.4,42.7,2024-10-14T05:31,2024-10-14T16:13,38511.00,16659.12,0.024,0.024,0.000,3.0,15.1,26.6,268,6.35,0.048
2024-10-15,3,53.6,40.9,46.3,50.5,35.3,42.1,2024-10-15T05:32,2024-10-15T16:10,38271.54,30968.01,0.000,0.000,0.000,0.0,9.0,14.8,33,9.67,0.049
2024-10-16,1,56.8,40.8,48.5,48.6,33.5,40.6,2024-10-16T05:34,2024-10-16T16:08,38033.49,33892.84,0.000,0.000,0.000,0.0,16.3,28.6,114,10.49,0.068
2024-10-17,3,61.1,46.9,53.6,55.3,39.2,47.5,2024-10-17T05:36,2024-10-17T16:06,37797.05,31749.47,0.000,0.000,0.000,0.0,14.1,28.0,134,9.31,0.074
2024-10-18,2,63.6,48.7,55.0,59.7,44.9,51.1,2024-10-18T05:38,2024-10-18T16:04,37562.39,33064.66,0.000,0.000,0.000,0.0,11.5,21.7,128,9.29,0.062
2024-10-19,3,65.6,50.2,56.9,63.9,45.6,53.7,2024-10-19T05:40,2024-10-19T16:02,37329.37,26225.65,0.000,0.000,0.000,0.0,12.0,22.4,164,7.41,0.055
2024-10-20,3,61.9,51.3,55.7,58.6,48.9,52.7,2024-10-20T05:41,2024-10-20T16:00,37096.05,23983.43,0.000,0.000,0.000,0.0,10.0,16.8,159,7.07,0.050
2024-10-21,53,65.9,56.9,59.9,65.7,54.0,58.8,2024-10-21T05:43,2024-10-21T15:58,36862.28,11818.86,0.122,0.122,0.000,7.0,10.7,18.6,206,4.05,0.036
2024-10-22,3,64.4,47.8,54.9,59.1,43.6,51.3,2024-10-22T05:45,2024-10-22T15:56,36628.23,22763.90,0.000,0.000,0.000,0.0,16.8,31.1,251,5.14,0.040
2024-10-23,3,58.1,44.3,50.0,55.6,40.9,47.1,2024-10-23T05:47,2024-10-23T15:54,36394.12,31088.82,0.000,0.000,0.000,0.0,7.0,14.3,247,7.26,0.036
2024-10-24,3,56.9,39.4,48.3,51.9,34.4,43.6,2024-10-24T05:49,2024-10-24T15:51,36160.11,25680.31,0.000,0.000,0.000,0.0,11.1,20.4,111,8.22,0.040
2024-10-25,0,61.5,46.0,52.3,59.5,42.4,49.7,2024-10-25T05:50,2024-10-25T15:49,35926.40,31178.53,0.000,0.000,0.000,0.0,7.2,13.0,158,8.29,0.043
2024-10-26,3,62.1,43.4,51.5,61.8,40.3,49.6,2024-10-26T05:52,2024-10-26T15:47,35693.21,22048.55,0.000,0.000,0.000,0.0,7.6,12.5,134,6.92,0.036
2024-10-27,51,60.3,47.4,52.8,56.6,43.4,49.5,2024-10-27T05:54,2024-10-27T15:45,35460.73,19776.79,0.004,0.004,0.000,1.0,14.0,25.5,230,6.36,0.037
2024-10-28,0,46.1,46.1,NaN,43.1,43.1,NaN,2024-10-28T05:56,2024-10-28T15:43,35229.18,NaN,NaN,NaN,NaN,0.0,4.3,6.9,NaN,NaN,NaN
